23.41,6.06,195.78,1068.3,0.01,0.21
29.4,8.24,196.58,1069.68,0.04,0.7
30.13,8.42,199.02,1073.22,0.01,0.23
27.87,8.06,194.25,1069.46,0.06,0.7
28.38,7.99,196.79,1073.1,0.04,2.64
32.64,9.63,199.65,1076.91,0.08,2.81
32.07,9.78,184.74,1071.63,0.07,1.91
21.11,5.98,148.02,1012.08,0.05,1.68
25.03,7.42,149.81,1015.23,0.07,1.21
22.32,6.21,140.17,1007.16,0.02,1.02
22.8,6.3,138.35,1005.4,0.08,1.51
27.44,8.46,140.77,1008.49,0.05,2.76
28.21,8.22,143.42,1011.96,0.08,4.26
37.13,12.53,146.39,1015.63,0.01,0.65
34.52,11.4,140.03,1005.48,0.01,0.51
32.94,10.26,142.61,1008.26,0.04,0.9
34.46,10.92,145.81,1012.1,0.04,2.74
34.09,11.11,145.57,1012.72,0.08,3.03
44.87,17.41,147.42,1015.51,0.02,2.88
38.51,13.16,150.01,1018.63,0.28,45.35
37.69,12.41,153.06,1022.18,0.16,54.27
35.13,10.97,154.77,1023.39,0.05,1.21
41.73,14.49,157.44,1026.79,0.06,2.9
34.63,10.86,159.6,1029.76,0.05,3.89
31.88,9.55,161.57,1032.62,0.11,2.57
29.02,8.09,163.19,1034.66,0,0
22.59,6.39,142.88,1006.81,0.01,0.5
16.08,3.98,133.94,984.03,0,0
22.2,6.69,132.09,980.4,0.05,1.02
24.99,7.46,133.96,982.51,0.01,0.19
25.98,7.74,136.16,985.28,0.04,1.38
31.18,9.72,138.54,988.14,0.1,1.75
33.27,11.7,135.86,982.56,0.05,2.02
30.48,9.88,136.9,983.48,0.22,3.77
33.92,11.45,138.7,985.36,0.03,1.36
25.01,8.02,131.9,962.85,0.02,0.29
25.57,8.24,133.29,964.33,0,0
20.55,5.75,127.79,938.91,0.01,0.12
16.31,4.94,111.88,892.7,0.09,1.75
20.13,6.27,113.7,894.73,0.07,1.37
22.76,6.97,114.85,892.4,0.1,1.75
20.41,5.87,116.55,894.72,0,0
21.99,6.74,118.55,897.18,0.05,0.78
26.83,8.93,120.67,899.65,0.01,0.33
28.6,9.85,122.37,900.49,0.01,0.16
34.07,13.72,123.05,899.47,0.01,0.63
25.83,8.65,124.09,899.77,0.02,0.58
24.95,7.88,124.92,898.5,0.05,1.04
21.57,6.23,126.28,899.99,0.01,0.18
23.43,7.05,127.41,901.32,0.07,0.94
25.98,8.54,127.64,897.56,0,0
22.02,7.34,112.35,878.32,0.01,0.07
17.24,4.79,111.44,878.32,0.02,0.79
30.28,12.7,112.2,878.94,0.1,2.33
21.5,6.56,113.38,879.99,0.06,1.4
22.93,7.27,114.33,881.28,0.04,1.2
29.63,11.49,115.41,882.53,0.03,1.66
28.89,10.85,116.59,883.82,0.04,12.97
26.11,8.94,117.99,885.41,0.05,1.05
24.48,7.92,119.44,887.15,0.02,0.59
26,8.64,120.98,888.99,0.06,1.54
28.51,10,122.49,890.9,0.03,1.42
33.89,13.16,123.47,892.25,0.04,1.51
22.35,7.07,117.98,873.65,0,0
12.89,3.76,94.4,796.44,0,0
9.01,2.17,92.79,793.78,0.06,1.99
8.95,2.07,91.08,782.57,0,0
11.82,3.03,90.51,775.2,0.08,0.87
12.37,3.18,90.99,773.31,0,0
15.74,4.6,91.67,772.98,0,0.02
15.6,4.86,91.9,773.74,0,0
7.25,2.07,79.14,756.24,0,0.04
11.53,3.62,79.77,756.87,0.03,0.37
11.6,3.76,80.44,757.52,0.01,0.8
13.62,4.6,81.19,758.31,0.02,0.2
12.66,3.63,81.31,756.83,0,0
13,4.09,75.39,733.7,0.01,0.07
12.01,3.61,76.22,734.7,0,0
13.04,4,77.1,735.87,0,0
14.82,4.74,78.24,737.18,0,0
16.03,5.15,78.78,735.31,0,0.04
14.13,5.04,72.67,709.06,0,0
18.95,7.82,72.47,709.35,0.01,1.83
13.62,4.67,73.3,710.33,0.06,0.52
12.02,3.87,74.27,711.45,0.01,0.3
11.93,3.84,74.94,712.42,0.02,0.18
21.02,8.67,75.85,713.54,0,0
17.03,6.37,76.97,714.87,0,0
19.04,7.66,78.06,716.03,0.01,0.07
14.39,5.12,71.85,690.58,0,0.05
17.19,7.64,63.91,682.5,0.07,0.64
13.1,4.8,64.7,683.42,0,0
18.15,7.75,65.7,684.59,0.03,0.26
19.43,8.38,67.09,686.21,0.01,0.13
14.93,5.45,68.56,687.91,0,0.02
17.5,7.42,69.66,689.24,0.03,2.08
21.38,9.18,70.17,689.99,0.01,0.55
19.51,8.29,70.33,689.82,0.15,2.77
17.21,6.57,70.77,690.18,0.01,0.39
14.89,5.49,71.22,690.57,0.03,0.37
19.77,8.04,71.85,691.13,0.04,4.57
17.04,6.36,72.61,691.82,0.02,0.49
14.91,5.54,72.78,691.98,0.03,0.56
19.06,7.44,73.59,692.89,0.04,0.8
16.96,6.31,73.74,693.3,0.01,0.06
15.13,6,71.48,694.25,0,0.18
25.66,11.46,72.19,694.92,0.04,1.99
21.06,8.29,73.19,695.95,0.01,1.36
17.37,6.15,74.39,697.32,0.03,0.44
17.94,6.46,75.82,698.95,0.02,1.42
17.6,6.23,77.21,700.59,0.04,0.89
16.87,5.82,78.41,702.09,0.06,2.94
15.88,5.61,76.51,695.73,0,0.02
12.51,4.27,72.02,680.54,0.01,0.12
12.8,4.3,73.04,681.81,0.03,2.05
12.15,4.11,72.52,679.13,0.09,4.45
12.61,4.37,71.32,673.18,0.05,2.73
15.92,6.29,72.13,674.21,0.06,1.68
15.13,5.52,73.26,675.29,0,0.14
18.9,7.43,75.06,676.95,0.01,0.27
22.04,8.91,77.11,679.07,0,0.01
21.52,8.41,79.13,681.27,0,0
21.85,8.41,81.12,683.43,0.17,3.52
23.66,9.46,81.17,682.86,0,0
17.55,6.05,80.26,681.37,0,0.04
15.5,5.03,79.23,674.21,0,0.2
12.42,3.8,75.02,656.39,0,0
9.92,3.05,67.22,622.08,0.01,0.1
8.28,2.31,68.03,623.22,0.02,0.37
8.5,2.62,67.02,621.22,0.02,0.29
13.48,5.1,65.24,621.74,0,0.11
15.79,6.12,66.24,623,0.04,0.5
18.21,7.49,67.8,624.49,0,0
17.81,7.31,69.91,626.76,0.02,0.16
18.23,7.62,71.14,628.4,0,0
8.01,3.42,61.64,605.77,0.03,0.57
9.79,4.34,61.21,606.28,0.09,1.44
13.74,5.64,62.24,606.72,0.03,0.55
20.65,10.55,60.24,596.62,0,0
10.27,3.62,56.14,585,0.01,0.28
8.71,2.9,57.14,585.91,0.02,0.18
15.62,6.39,56.53,581.98,0,0
12.71,4.66,56.61,580.7,0.01,0.12
12.05,4.55,53.9,566.4,0,0
10.66,3.79,53.5,563.39,0.01,0.27
8.62,3,54.42,563.99,0.02,0.12
14.85,6.27,55.69,564.93,0,0
16.99,7.91,57.35,566.33,0.02,0.13
17.61,8.18,59.46,568.05,0,0
17.03,7.37,62,570.13,0.05,0.82
17.51,7.6,64.64,572.41,0.01,0.27
17.62,8.03,66.45,574.09,0.01,0.28
15,5.95,68.7,576.14,0.07,1.45
20.65,9.22,71.04,578.17,0,0
21.53,9.17,73.45,580.43,0.01,0.04
25.42,11.59,76.67,583.23,0.03,9.2
22.5,9.47,80.18,586.31,0.05,1.21
26.16,11.5,83.41,589.32,0.01,0.28
27.9,12.46,86.37,592.08,0.02,0.4
25.26,10.19,89.43,594.93,0.07,2.15
27.98,11.61,92.9,598.13,0.02,0.67
28.8,11.81,96.15,601.23,0.06,1.8
28.07,11.11,98.76,603.92,0.01,0.53
28.41,11.36,101.04,606.37,0.05,0.59
29.37,12.72,101.56,607.44,0,0
10.24,3.13,92.17,592.74,0.02,0.18
15.82,5.22,92.9,594.44,0.02,0.64
18.76,6.88,81.68,579,0.02,0.45
17.74,6.08,84.05,581.48,0.05,1.31
24.19,9.4,86.04,583.63,0,0
33.67,16.2,86.83,584.69,0.02,0.39
19.87,8.16,78.1,571.34,0,0
17.76,6.47,77.13,567.82,0.1,1.09
22.05,8.62,79.04,569.61,0.01,0.33
21,7.82,81.54,571.9,0.02,2.23
22.56,8.64,84.07,574.41,0.07,15.09
27.13,11.2,87.66,577.92,0.01,0.18
26.6,10.62,91.14,581.29,0.04,0.58
25.12,9.39,95.24,585.05,0,0
27.79,10.69,99.36,588.92,0.03,0.37
24.48,8.48,103.17,592.76,0.01,0.32
25.26,8.66,107.06,596.75,0.1,8.5
29.87,11.15,109.99,600.25,0.01,0.11
26.88,9.36,112.75,603.65,0,0
33.34,12.94,115.57,606.7,0.02,0.25
33.04,12.93,115.27,606.72,0.04,3.07
28.24,11.28,113.86,606.74,0.01,0.03
33.5,15.15,111.23,605.4,0.01,0.16
25.45,8.95,114.44,608.65,0.01,0.15
35.59,16.29,114.7,609.4,0,0
20.14,7.06,106.94,600.74,0,0
14.41,4.36,93.06,595.16,0,0
36.81,16.98,96.36,598.42,0.01,0.24
32.88,13.78,95.58,598.15,0.01,0.13
21.05,6.78,97.28,600.34,0,0
13.59,4.34,89.52,590.82,0.01,0.27
13.99,4,89.13,592.05,0,0
13.38,4.94,75.23,567.56,0.01,0.06
12.43,4.06,73.41,563.04,0.01,0.23
16.31,5.52,77.27,566.61,0.02,1.04
23.48,9.37,81.59,570.42,0,0
23.37,8.91,85.78,574.3,0.01,0.79
26.05,10.04,90.88,578.71,0.04,0.94
29.79,12,96.38,583.42,0.01,0.98
37.05,16.47,101.19,587.82,0.03,1.58
34.39,14.05,105.91,592.12,0.02,1.89
41.34,19.49,110.17,596.96,0.02,0.23
40.23,19.94,111.14,599.18,0,0
25.09,8.72,111.31,600.86,0,0.08
24.56,10.12,106.02,597.12,0,0
31.29,13.1,108.62,601.14,0,0
31.74,12.47,112.6,605.88,0.01,0.06
32.59,12.5,115.84,611.29,0.01,0.31
30.36,10.88,121.17,617,0.03,1.31
38.28,15.49,126.44,622.75,0.02,0.76
43.88,19.11,131.53,628.37,0.02,4.57
45.62,20.17,136.56,633.99,0.02,0.54
47.93,21.67,141.24,639.41,0,0
41.44,16.44,145.65,644.71,0.01,0.26
36.72,13.11,150.27,650.21,0,0
41.18,15.62,154.94,655.83,0.01,0.1
44.49,17.72,159.52,661.47,0,0
48.37,20.21,164.09,667.12,0.01,0.16
46.23,18.23,168.65,672.79,0.01,2.95
43.07,15.97,173.07,678.4,0.01,0.37
50.18,21.25,176.99,683.78,0.02,0.84
48.9,20.62,170.33,680.21,0.02,0.99
40.15,14.09,173.8,685.05,0.06,2.46
36.05,11.76,177.56,690.07,0.03,1.84
36.61,11.76,181.55,695.4,0.03,1.69
39.11,13.04,185.92,701.05,0.01,2.28
43,15.37,190.36,706.82,0,0
51.82,21.28,194.67,712.54,0.01,0.05
47.89,18.48,198.92,718.08,0.02,5.59
40.58,13.49,203.29,723.71,0.03,1.46
41.71,14.01,207.74,729.48,0,0
42.14,14.16,212.26,735.37,0.01,0.06
40.17,13.17,216.87,742.14,0.01,0.43
43.08,15.04,221.18,748.81,0.02,0.81
44.27,15.38,225.85,755.7,0.03,2.77
52.73,20.98,230.32,762.48,0.02,0.89
57.03,30.15,223.37,766.31,0,0
34.25,13.03,199.86,753.26,0,0.11
27.73,8.4,203.07,758.92,0.05,1.87
33.31,10.46,206.27,765,0,0
38.9,13.04,210.92,771.49,0.01,0.13
50.44,20.92,214.82,777.73,0,0.08
44.82,17.47,218.56,783.8,0.02,0.45
42.34,14.81,223.56,790.63,0,0
43.58,15.2,228.89,797.78,0.01,1.34
48.61,18.13,234.36,805.09,0.01,0.08
53.8,21.82,239.83,812.41,0,0
59.66,25.92,244.97,819.48,0.01,0.17
49.55,18.46,249.92,826.29,0,0
46.52,16.43,255.16,833.34,0.01,0.85
59.65,25.35,260.44,840.5,0.01,0.16
57.21,23.5,265.63,847.54,0.02,1.02
48.72,17.32,270.97,854.72,0.01,0.18
56.37,22.04,276.56,862.06,0,0.12
65.18,28.59,281.86,869.19,0.02,1.41
64.71,29.03,286.71,875.99,0.05,53.02
47.47,16.46,291.75,882.9,0.14,13.54
56.77,22.7,296.99,890.03,0.01,2.39
55.78,21.71,302.06,897.14,0.03,1.68
59.08,24.05,306.98,904.23,0.01,0.38
62.29,27.05,311.49,911.23,0,0.15
54.4,20.98,316.62,918.39,0,0.02
58.65,23.57,321.51,925.96,0.01,0.65
57.71,23.03,326.41,933.55,0.01,0.1
47.45,16.19,331.51,941.36,0.03,6.23
48.42,16.72,335.54,949.5,0.03,3.7
50.53,18.19,341.13,957.79,0.03,7.8
59.53,24.34,346.34,965.86,0.14,69.59
61.02,25.73,351.05,973.62,0.75,112.15
52.38,19.79,355.95,981.41,0.36,73.09
53.03,20.22,360.72,989.14,0.39,26.9
47.36,16.83,365.15,996.67,0.08,14.55
45.75,16.31,367.49,1003.83,0.04,1.46
45.43,15.3,371.81,1011.3,0.06,8.54
52.44,19.5,376.52,1018.97,0.08,10.62
51.04,18.73,380.64,1026.66,0.11,4.17
48.61,17.05,384.79,1034.21,0.1,9.46
53.03,19.77,388.64,1041.85,0.43,106.35
56.3,22.97,381.68,1047.39,0.27,108.58
57.41,26.51,363.57,1046.58,1.26,165.89
52.89,22.06,367.67,1053.87,0.54,121.61
57.79,24.58,372.16,1061.24,0.72,67.88
50.77,19.4,358.96,1063.19,0.56,292.27
43.79,14.79,350.82,1070.23,0.23,13.77
40.69,13.06,334.04,1064.92,0.11,23.48
34.23,10.02,323.31,1061.49,0.04,2.85
33.1,10.1,268.08,1027.45,0,0.08
35.36,10.95,268.31,1029.96,0.01,0.5
38.58,12.5,265.78,1024.63,0.01,0.22
41.41,13.77,270.56,1031.14,0.03,22.48
44.45,15.25,275.84,1038.22,0.09,22.62
43.66,14.81,280.06,1042.26,0.08,11.73
38.78,12.56,284.18,1048.73,0.08,11.97
33.41,10.73,263.65,1022.46,0.11,6.37
32.32,10.47,244.77,1014.7,0.04,2.08
38.18,12.81,248.57,1020.97,0.34,72.16
49.09,19.02,253.25,1028.05,0.22,172.48
55.2,23.75,255.77,1034.67,0.25,86.19
51.76,21.8,260.1,1041.05,0.15,21.1
48.96,19.02,264.6,1047.46,0.03,2.09
45.51,16.39,269.24,1054.08,0.1,9.27
52.53,21.07,274.07,1060.84,0.1,32.84
51.54,19.87,278.63,1067.64,0.22,40.18
58.86,25.24,272.51,1071.75,0.1,41.34
56.79,23.22,276.28,1077.45,0.24,62.16
53.49,20.37,281.49,1084.52,0.22,44.25
49.51,17.68,286.4,1091.62,0.28,113.51
52.51,19.4,291.29,1098.74,0.3,41.34
56.05,21.79,295.73,1105.76,0.35,143.14
51.48,18.87,298.16,1111.96,0.63,97.49
55.72,21.95,298.76,1117.06,0.26,310.79
64.05,30.11,298.95,1120.95,0.52,125.1
48.67,17.52,303.73,1127.86,0.17,53.32
46.01,15.67,308.66,1134.95,0.19,21.14
52.98,20.45,312.53,1141.96,0.16,23.92
48.16,17.34,317.12,1148.84,0.09,16.5
47.53,16.59,321.96,1155.9,0.24,37.66
53.66,20.67,325.99,1162.27,0.03,9.53
43.73,14.74,323.12,1166.25,0.02,0.75
36.51,11.36,303.29,1149.59,0,0.23
35.81,10.6,305.9,1155.06,0.03,2.02
41.45,13.1,310.89,1162.35,0.01,1.76
44.71,15.65,301.33,1168.64,0.02,2.04
35.76,10.49,287.69,1164.83,0.08,2.73
42.56,13.76,289.34,1170.64,0.01,0.44
44.91,15.01,282.72,1157.1,0.05,2.39
49.82,17.99,285.26,1163.01,0.04,16.66
55.73,23.1,283.26,1166.56,0.29,52.75
41.85,14.17,282.95,1168.87,0.24,100.82
38.55,11.83,286.93,1174.4,0.37,33.41
44.74,15.2,290.97,1180.01,0.33,51.93
39.72,12.34,294.43,1185.31,0.25,80.88
43.33,14.35,296.95,1190.17,0.35,24.66
39.74,12.25,298.84,1194.34,0.08,21.19
43.91,14.33,302.93,1200.04,0.14,10.01
51.76,19.33,307.06,1205.73,0.03,16.76
55.99,23.14,310.78,1211.06,0.02,1.03
58.82,26.66,314.31,1216.2,0.1,52.9
49.69,19.01,317.55,1221.27,0.26,81.21
49.08,18.29,320.76,1226.19,0.14,27.6
41.93,13.49,323.69,1230.9,0.03,2.6
47.12,16.55,326.86,1235.78,0.03,1.22
55.78,24.77,326.85,1239.83,0.01,0.34
39.37,13.16,312.41,1243.31,0.01,0.11
42.91,14.52,307.07,1231.33,0,0
18.88,5.38,171.65,1039.67,0,0
12.62,2.92,129.81,1006.73,0,0
20.16,5.21,132.29,1010.55,0.01,0.24
27.47,7.88,136.03,1015.14,0.03,0.46
33.64,10.48,140.36,1020.12,0.01,0.39
41.32,14.41,144.51,1025.12,0.03,0.69
45.92,19.57,144.21,1026.96,0,0
30.22,10,141.82,1024.42,0.02,1.04
40,14.21,143.6,1027.65,0.02,0.58
34.81,13.59,135.62,1020,0.02,0.65
29.75,8.89,138.79,1023.93,0.02,0.6
42.34,15.73,141.78,1027.81,0.01,0.25
52.86,24.34,143.82,1030.53,0.05,1.27
34.55,14.08,134.14,1017.79,0,0
28.05,8.82,132.23,1014.56,0.07,1.1
26.67,8.16,134.24,1017.02,0.03,1.92
36.24,12.31,137.47,1020.83,0.06,2.42
48.08,20.34,139.85,1023.53,0.01,0.28
35.67,14.97,125.87,976.58,0.02,0.55
26.05,7.92,128.4,979.98,0.04,0.96
27.08,9.39,122.83,963.02,0,0
18.53,5.47,110.47,940.85,0.02,0.61
20.32,5.66,112.9,944.2,0,0.03
27.9,9.15,114.49,946.59,0.03,0.74
29.19,9.94,114.61,946.18,0.01,0.12
25.07,8.2,111.24,939.55,0.01,0.12
24.04,7.35,112.76,939.35,0.01,0.24
30.6,10.97,113.17,924.25,0,0.13
34.81,14.23,109.64,908.91,0.01,0.43
40.11,19.65,111.98,911.7,0.38,420.54
34.82,14.31,114.96,915.12,1.68,202.96
33.37,12.43,118.46,918.96,0.86,174.71
35.12,13.12,122.16,923.14,0.89,77.91
34.04,12.4,125.32,927.04,0.3,66.38
32.29,11.27,127.78,930.13,0.28,79.5
29.17,9.63,129.55,930.56,0.07,3.12
26.72,8.24,131.84,933.99,0.06,10.98
29.9,10.11,133.2,936.38,0.01,0.11
19.03,5.55,127.3,927.29,0.01,0.27
19.58,5.4,129.46,930.51,0.08,1.41
23.23,6.74,131.45,932.96,0.01,0.2
28.95,9.56,133.58,935.4,0.06,3.91
33.79,12,136.14,938.11,0.05,2.07
31.4,10.37,138.75,940.89,0.02,1.65
30.32,9.72,141.23,943.65,0.07,1.84
31.79,10.4,143.66,946.47,0.01,1.35
34.17,11.61,146.16,949.37,0.05,0.73
31.02,9.96,148.25,952,0.07,2.29
26.61,7.83,149.68,954.14,0.11,6.82
24.91,7.1,150.07,954.72,0.01,0.49
12.64,3.24,128.51,891.68,0,0.16
16.9,4.51,129.5,893.41,0.01,0.07
19.7,5.35,130.45,894.36,0.02,0.69
23.11,7,132.32,896.77,0.04,0.87
24.87,7.56,134.24,899.34,0.03,0.95
23.01,6.63,135.89,901.62,0.01,0.08
22.31,6.3,137.22,903.22,0.01,0.12
26.03,8.14,138.95,905.13,0.01,0.14
34.97,13.55,139.48,904.66,0.1,1.41
26.19,8.13,140.85,906.35,0.02,1.43
30.32,10.65,142.2,907.76,0.06,0.74
25.83,7.95,143.44,909.08,0,0
38.56,15.12,144.71,910.39,0.01,0.07
32.59,11.67,146.28,912.04,0.02,3.9
25.55,7.54,147.58,913.54,0,0.06
29.26,9.41,149.18,915.31,0,0
30.87,10.21,149.68,915.75,0.02,1.15
34.85,13.48,151,917.17,0.07,5.21
25.56,7.55,152.36,918.73,0.02,6.65
17.57,5.31,108.91,824.05,0.11,1.96
16.07,4.74,89.04,751.94,0.02,0.59
20.15,7,88.54,750.88,0.01,0.06
21.22,6.92,88.66,749.19,0.09,2.23
18.89,6.17,86.32,735.31,0.03,0.44
15.77,4.46,87.43,737.13,0.19,5.22
12.86,3.87,84.71,735.31,0,0
4.36,1.41,48.21,614.55,0,0
3.03,1.06,43.67,607.23,0,0
4.36,1.46,43.16,606.3,0.01,0.17
6.62,2.3,43.92,607.13,0.02,0.85
9.34,3.52,44.65,607.86,0.06,2.21
8.38,2.95,45.45,608.66,0.06,1.82
11.67,4.4,46.23,609.5,0.05,3.22
11.85,4.52,46.99,610.36,0.04,0.59
11.47,4.07,47.76,611.33,0,0
13.35,4.86,48.52,612.28,0.03,1.02
10.81,3.72,47.71,610.09,0,0
7.63,2.6,40.24,572.09,0.01,0.03
3.9,1.2,33.67,536.69,0,0
5.79,1.99,30.46,518.77,0,0.01
9.75,4.51,30.69,518.81,0.01,0.2
7.6,3.13,31.32,519.04,0.01,0.68
10.11,4.42,32.02,519.98,0.01,0.27
10.73,4.78,32.4,519.87,0,0
14.02,7.02,33.14,520.56,0,0.01
13.97,7.07,33.56,520.97,0,0.06
12.81,5.84,34.04,521.39,0,0.02
7.57,2.75,33.8,520.29,0,0.45
6.42,2.18,33.55,518.08,0,0.1
7,2.5,33.92,518.17,0,0.1
14.96,7.48,34.7,519.01,0,0
15.81,7.68,35.69,519.94,0.01,0.05
14.36,6.41,36.78,521.04,0,0
14.72,6.61,37.3,520.21,0,0.07
13.36,6.84,33.65,483.56,0,0
1.97,0.65,20.35,397.12,0,0
2.53,0.86,17.47,381.47,0,0
1.07,0.48,13.8,366.62,0,0
2.25,1.1,14.07,363.15,0,0.11
3.01,1.41,14.24,361.74,0,0.03
3.48,1.65,14.9,361.86,0.03,0.14
4.92,2.53,15.79,362.98,0,0
5.12,2.65,16.67,363.98,0,0
10.03,6.03,17.75,365.15,0.01,0.19
8.99,5.09,18.87,366.34,0.01,0.63
10.23,6.27,19.8,367.42,0,0.02
15.02,10.23,20.41,368.06,0,0
12.05,7.13,21.08,368.72,0.03,1.1
10.4,5.78,21.88,369.66,0,0
7.46,3.79,22.83,370.71,0.02,0.28
10.62,5.88,23.46,371.49,0,0.12
7.23,3.44,23.09,370.51,0.02,0.45
4.38,1.92,22.09,366.93,0.02,0.33
5.55,2.42,20.9,354.87,0.01,1.95
4.39,1.92,18.94,346.68,0,0.05
4.54,1.96,18.32,336.25,0,0.24
5.62,2.8,18.98,334.76,0,0.02
2.58,1.8,11.97,302.05,0,0
2.37,1.23,10.04,290.23,0,0
2.17,1.29,10.42,290.43,0.01,0.13
5.17,3.4,10.79,290.29,0,0.03
5,3.19,11.42,290.54,0.02,0.2
4.17,2.58,11.62,287.72,0,0.03
3.9,2.29,12.06,287.94,0,0.07
4.27,2.32,10.06,270.23,0,0
3.59,2.13,10.24,270.05,0.01,0.09
4.15,2.44,10.92,270.67,0,0
4.29,2.78,11.67,271.4,0.01,0.07
5.47,3.78,12.67,272.44,0.01,0.03
7.67,5.05,13.94,273.74,0,0.02
6.59,4.01,15.44,275.36,0.02,0.14
7.71,4.65,17,277.1,0,0
10.2,6.22,18.45,278.8,0.01,0.05
11.02,6.64,20.03,280.69,0,0.03
16.49,11.91,20.99,282.01,0.01,0.23
12.24,7.44,21.35,282.11,0.05,0.87
12.53,7.35,22.23,283.14,0.02,0.92
9.13,4.76,23.45,284.59,0.04,0.87
10.22,5.36,24.71,286.06,0,0
9.26,4.7,25.96,287.51,0.05,0.93
8.62,4.17,26.45,288.28,0,0
6.75,2.99,24.65,286.25,0.01,0.11
4.16,1.77,23.93,285.81,0,0
2.14,0.8,18.09,271.86,0,0
2.68,1.37,17.89,271.1,0,0
3.95,1.69,15.58,260.32,0,0.1
3.8,1.56,16.15,260.1,0,0.02
6.88,3.54,17.66,261.79,0,0
6.9,3.71,19.4,263.72,0.03,0.92
8.98,4.99,21.25,265.84,0.01,0.19
11.63,6.98,23.09,267.95,0.01,0.24
17.23,12.28,24.43,269.28,0.01,0.21
22.45,16.29,25.71,270.44,0.01,0.41
13.03,7.26,27.49,272.02,0.04,0.56
16.07,10.21,29.2,273.67,0.02,1.75
19.99,12.08,30.52,274.98,0.09,1.28
15.05,7.7,32.05,276.42,0,0
13.36,6.45,33.99,278.28,0.01,0.36
20.88,12.15,35.48,279.95,0.01,0.26
14.85,6.79,37.21,281.79,0.01,0.12
13.8,6.03,39.32,283.98,0.01,0.08
15.75,7.11,41.39,286.16,0,0
19.26,9.26,43.35,288.27,0.04,0.79
22.19,11.78,43.44,288.36,0,0
18.46,8.39,43.91,288.99,0.04,0.56
16.68,7.37,44,289.06,0,0.35
18.49,9.38,43.68,289.73,0.04,5.13
18.2,7.95,45.05,291.23,0.02,0.33
15.24,6.03,46.64,293.18,0.02,0.55
21.17,9.75,48.15,294.91,0.02,0.21
18.03,7.5,49.49,296.49,0,0.08
17.65,7.06,51.3,298.43,0.15,3.8
22.35,9.83,53.35,300.58,0.01,0.34
23.3,10.3,55.67,302.96,0,0.03
24.25,10.8,57.69,305.18,0.02,0.65
25.46,11.26,59.45,307.4,0.03,0.9
34.14,18.48,61.04,309.18,0.04,1.47
23,9.28,62.39,310.75,0,0
25.58,10.74,63.74,312.38,0.04,0.41
20.64,7.75,64.62,313.77,0,0
21.18,9.06,63.58,313.74,0.02,0.36
13.35,4.21,64.73,315.11,0.01,0.34
19.2,6.87,66.82,317.82,0.03,0.57
20.93,7.93,68.94,320.63,0,0.03
21.15,7.98,70.72,323.36,0.02,1.59
30.42,14.07,73.28,326.48,0.04,1.23
25.33,9.84,75.36,329.32,0,0
26.76,10.67,77.21,332.15,0.01,0.1
24.3,8.98,79.17,334.83,0,0.02
26.96,11.09,80.64,337.24,0,0
28.76,12.05,81.8,339.54,0.02,0.8
27.46,10.65,83.93,342.46,0.05,2.65
29.54,11.56,86.8,345.89,0.03,1.69
29.2,11.14,90.36,349.82,0.06,7.03
32.6,12.76,94.27,354.04,0.08,2.92
56.79,33.12,97.66,357.84,0.03,2.65
46.73,23.12,99.52,360.48,0.05,0.88
38.46,16.44,101.63,363.31,0.05,3.97
29.69,10.52,104.62,366.86,0.04,0.85
40.97,17.35,107.74,370.56,0.03,1.32
53.19,27.88,110.07,373.62,0.01,0.2
36.86,14.66,111.22,375.77,0.01,0.07
32.25,11.53,113.28,378.5,0.01,0.24
34.33,12.79,114.55,380.15,0,0
34.28,13.63,113.73,381.28,0,0
33.61,13.03,115.44,384,0.02,0.24
32.41,11.44,118.32,387.56,0.01,0.11
36.54,13.98,121.59,391.52,0.01,0.24
34.69,12.54,125.22,395.67,0.04,1.53
41.89,16.7,128.9,399.95,0.02,1.08
64.39,36,131.78,403.52,0.02,3.65
43.01,18.09,130.02,404.76,0.03,5.57
38.42,14.99,132.62,408.93,0.05,1.04
31.1,10.44,135.66,413.52,0,0
31.44,10.3,138.66,418.31,0.01,0.63
39.02,15,141.73,423.15,0.01,0.18
31.19,10.06,145.15,428.2,0.01,1.43
32.93,10.77,148.52,433.35,0.04,1.01
34.88,12.48,149.36,437.34,0.02,6.35
29.28,8.89,151.61,442.12,0.05,1.34
36.22,12.55,154.73,446.93,0.01,0.43
31.75,9.84,158.39,452.08,0.04,1.59
45.59,18.04,161.93,457.23,0.01,0.23
43.7,16.53,164.66,461.69,0.01,0.32
49.82,21.28,168.29,466.65,0.03,9.94
41.55,14.6,172.1,472.11,0,0.2
49.32,20.14,176.39,477.96,0.03,0.7
41.66,14.74,181.25,484.06,0,0
42.23,14.51,186.56,490.46,0.01,0.06
44.32,15.69,191.89,496.91,0,0.16
44.48,15.58,197.14,503.34,0,0.06
72.06,38.19,201.56,509.19,0.04,17.99
60.7,28.43,202.3,513.69,0.01,0.47
41.22,14.98,203.12,517.78,0.08,14.2
17.36,4.53,159.78,516.59,0.01,0.75
11.68,2.54,141.59,515.18,0,0
11.47,2.66,127.41,512.44,0,0
13.88,3.65,118.7,504.96,0,0.03
19.37,5.82,116.52,500.74,0,0.08
24.11,8.34,117.07,502.49,0.02,0.8
23.15,7.45,119.46,505.39,0.01,0.21
25.16,8,123.75,510.5,0.01,0.58
